# Wordlist

# DATA
ID	DOCULECT	CONCEPT	GLOSSID	IPA	TOKENS	STRUCTURE
6432	Atsi	sweep	1489	ʃum²¹	ʃ u m ²¹	i n c t
8069	Maru	sweep	1489	ʃam³⁵	ʃ a m ³⁵	i n c t
9794	Bola	sweep	1489	ʃam³⁵	ʃ a m ³⁵	i n c t
11362	Lashi	sweep	1489	ʃum⁵⁵	ʃ u m ⁵⁵	i n c t
#
981	Rangoon	sweet	977	tɕho²²	tɕʰ o ²²	i n t
2739	Achang_Longchuan	sweet	977	uai³¹	/ʔ uai ³¹	i n t
4293	Xiandao	sweet	977	oi³¹	/ʔ oi ³¹	i n t
5914	Atsi	sweet	977	tʃhui²¹	tʃʰ u i ²¹	i m n t
7609	Maru	sweet	977	tʃhuk³¹	tʃh u k ³¹	i n c t
9293	Bola	sweet	977	tʃhu⁵⁵	tʃh u ⁵⁵	i n t
10930	Lashi	sweet	977	tʃhaːu³³	tʃh aːu ³³	i n t
11962	Old_Burmese	sweet	977	khyuiw	kh j ə w ²²	i m n c t
#
1698	Rangoon	swell (of tissue)	1682	jɑ̃u²²	/ʔ j ɑ̃ u ∼ ²²	i m n N c t
3400	Achang_Longchuan	swell (of tissue)	1682	ʐam³¹	ʐ a m ³¹	i n c t
4858	Xiandao	swell (of tissue)	1682	ʐam³¹	ʐ a m ³¹	i n c t
6633	Atsi	swell (of tissue)	1682	vam²¹	v a m ²¹	i n c t
8264	Maru	swell (of tissue)	1682	ɣɛ̃⁵⁵	ɣ ɛ̃ ∼ ⁵⁵	i n c t
9992	Bola	swell (of tissue)	1682	ɣɛ̃³⁵	ɣ ɛ̃ ∼ ³⁵	i n c t
11527	Lashi	swell (of tissue)	1682	jaːm³³	/ʔ j aː m ³³	i m n c t
#
1659	Rangoon	swim	1644	je²²ku⁵⁵	/ʔ j e ²² + k u ⁵⁵	i m n t + i n t
3363	Achang_Longchuan	swim	1644	luai⁵⁵luai⁵⁵	l uai ⁵⁵ + l uai ⁵⁵	i n t + i n t
4826	Xiandao	swim	1644	loi⁵⁵	l oi ⁵⁵	i n t
6594	Atsi	swim	1644	vui⁵¹li²¹	v u i ⁵¹ + l i ²¹	i m n t + i n t
8225	Maru	swim	1644	ɣək³¹xɛ̱ʔ⁵⁵	ɣ ə k ³¹ + ˀx ɛ ʔ ⁵⁵	i n c t + i n c t
9953	Bola	swim	1644	ɣəi⁵⁵xɛʔ³¹xɛʔ³¹	ɣ əi ⁵⁵ + x ɛ ʔ ³¹ + x ɛ ʔ ³¹	i n t + i n c t + i n c t
11498	Lashi	swim	1644	kjei³¹liː³¹	k j ei ³¹ + l iː ³¹	i m n t + i n t
12000	Old_Burmese	swim	1644	kuḥ	k u ⁵⁵	i n t
#
1041	Rangoon	swing / sway	1037	ɬoʔ⁴	ɬ o ʔ ⁴	i n c t
2792	Achang_Longchuan	swing / sway	1037	l̥e³⁵	l̥ e ³⁵	i n t
4329	Xiandao	swing / sway	1037	lɤ³¹	l ɤ ³¹	i n t
5975	Atsi	swing / sway	1037	xe⁵¹	x e ⁵¹	i n t
7657	Maru	swing / sway	1037	nan⁵⁵	n a n ⁵⁵	i n c t
9352	Bola	swing / sway	1037	fa̱k⁵⁵	ˀf a k ⁵⁵	i n c t
10977	Lashi	swing / sway	1037	nuːn⁵⁵	n uː n ⁵⁵	i n c t
#
491	Rangoon	table	489	sɑ⁵⁵pwɛ⁵⁵	s ɑ ⁵⁵ + p w ɛ ⁵⁵	i n t + i m n t
2279	Achang_Longchuan	table	489	phən³⁵	pʰ ə n ³⁵	i n c t
3902	Xiandao	table	489	phun³⁵	ph u n ³⁵	i n c t
5422	Atsi	table	489	să²¹poi⁵¹	s ă ²¹ + p o i ⁵¹	i n t + i n N t
7163	Maru	table	489	tʃɔ³¹tsɛ³¹	tʃ ɔ ³¹ + ts ɛ ³¹	i n t + i n t
8811	Bola	table	489	tsɔ³¹ tsɛ³¹	ts ɔ ³¹ + ts ɛ ³¹	i n t + i n t
10507	Lashi	table	489	tso³¹po⁵⁵	ts o ³¹ + p o ⁵⁵	i n t + i n t
#
332	Rangoon	tadpole	330	phɑ⁵⁵lɑ̃u⁵⁵	pʰ ɑ ⁵⁵ + l ɑ̃ u ∼ ⁵⁵	i n t + i n N c t
2135	Achang_Longchuan	tadpole	330	lă³¹xam⁵¹təm³⁵	l ă ³¹ + x a m ⁵¹ + t ə m ³⁵	i n t + i n c t + i n c t
3783	Xiandao	tadpole	330	xo⁵⁵l̥oŋ³¹	x o ⁵⁵ + l̥ o ŋ ³¹	i n t + i n c t
5266	Atsi	tadpole	330	pǒ̆²¹luŋ²¹	p ŏ ²¹ + l u ŋ ²¹	i n t + i n c t
7020	Maru	tadpole	330	pɔ̆³⁵nau⁵⁵	p ɔ̆ ³⁵ + n au ⁵⁵	i n t + i n t
10370	Lashi	tadpole	330	mak³¹kə̆⁵⁵lɔ̱ŋ⁵⁵	m a k ³¹ + k ə̆ ⁵⁵ + ˀl ɔ ŋ ⁵⁵	i n c t + i n t + i n c t
#
1812	Rangoon	tael (= .01 of Burmese jin1 (catty), =16.46g)	1795	tɕɑʔ⁴tθɑ⁵⁵	tɕ ɑ ʔ ⁴ + tθ ɑ ⁵⁵	i n c t + i n t
#
2573	Achang_Longchuan	tael (=50 grams)	1827	khʐa³¹	kʰ ʐ a ³¹	i m n t
4141	Xiandao	tael (=50 grams)	1827	khʐɔ³¹	khʐ ɔ ³¹	i n t
5745	Atsi	tael (=50 grams)	1827	ʒuŋ⁵¹	ʒ u ŋ ⁵¹	i n c t
7449	Maru	tael (=50 grams)	1827	lauŋ³¹	l au ŋ ³¹	i n c t
9129	Bola	tael (=50 grams)	1827	lauŋ⁵⁵	l au ŋ ⁵⁵	i n c t
10777	Lashi	tael (=50 grams)	1827	ʒuŋ³¹	ʒ u ŋ ³¹	i n c t
#
254	Rangoon	tail	252	ɑ⁵³mji⁵⁵	/ʔ ɑ ⁵³ + m j i ⁵⁵	i n t + i m n t
2067	Achang_Longchuan	tail	252	tɕhi³¹ȵaŋ³⁵	tɕʰ i ³¹ + ȵ a ŋ ³⁵	i n t + i n c t
3721	Xiandao	tail	252	n̥i³¹tʂhɔ³¹	n̥ i ³¹ + tʂh ɔ ³¹	i n t + i n t
5189	Atsi	tail	252	ʃŏ²¹mji²¹	ʃ ŏ ²¹ + m j i ²¹	i n t + i m n t
6956	Maru	tail	252	ʃɔ̆³⁵mji³¹	ʃ ɔ̆ ³⁵ + m j i ³¹	i n t + i m n t
8589	Bola	tail	252	ʃă³⁵mi³¹	ʃ ă ³⁵ + m i ³¹	i n t + i n t
10310	Lashi	tail	252	ʃŏ⁵⁵mji³³	ʃ ŏ ⁵⁵ + m j i ³³	i n t + i m n t
11761	Old_Burmese	tail	252	aʔ◦mriḥ	ʔ a ⁵³ + m r i ⁵⁵	i n t + i m n t
12056	Old_Burmese	tail	252	pyaḥ	p j a ⁵⁵	i m n t
#
1427	Rangoon	take / hold / get	1416	ju²²	/ʔ j u ²²	i m n t
3140	Achang_Longchuan	take / hold / get	1416	ȵu⁵⁵	ȵ u ⁵⁵	i n t
4623	Xiandao	take / hold / get	1416	ɲuʔ⁵⁵	ɲ u ʔ ⁵⁵	i n c t
6359	Atsi	take / hold / get	1416	ju⁵¹	/ʔ j u ⁵¹	i m n t
7998	Maru	take / hold / get	1416	ju³¹	/ʔ j u ³¹	i m n t
9722	Bola	take / hold / get	1416	ju⁵⁵nɔ̱̃⁵⁵	/ʔ j u ⁵⁵ + ˀn ɔ̃ ∼ ⁵⁵	i m n t + i n c t
11296	Lashi	take / hold / get	1416	juː³¹	/ʔ j uː ³¹	i m n t
#
1591	Rangoon	take off (clothes)	1576	tɕhuʔ⁴	tɕʰ u ʔ ⁴	i n c t
3302	Achang_Longchuan	take off (clothes)	1576	kʐək⁵⁵	k ʐ ə k ⁵⁵	i m n c t
4770	Xiandao	take off (clothes)	1576	khɯk⁵⁵	kh ɯ k ⁵⁵	i n c t
6526	Atsi	take off (clothes)	1576	khjut⁵⁵	kʰ j u t ⁵⁵	i m n c t
8161	Maru	take off (clothes)	1576	khjɛt⁵⁵	kh j ɛ t ⁵⁵	i m n c t
9888	Bola	take off (clothes)	1576	khjɔt⁵⁵	khj ɔ t ⁵⁵	i n c t
11444	Lashi	take off (clothes)	1576	khjuːt⁵⁵	kh j uː t ⁵⁵	i m n c t
#
1107	Rangoon	take out (from in between, a part from a whole)	1103	shwɛ⁵⁵thoʔ⁴	sʰ w ɛ ⁵⁵ + tʰ o ʔ ⁴	i m n t + i n c t
2851	Achang_Longchuan	take out (from in between, a part from a whole)	1103	khʐit⁵⁵	kʰ ʐ i t ⁵⁵	i m n c t
4377	Xiandao	take out (from in between, a part from a whole)	1103	khʐut⁵⁵	khʐ u t ⁵⁵	i n c t
6042	Atsi	take out (from in between, a part from a whole)	1103	ʃe⁵¹	ʃ e ⁵¹	i n t
7713	Maru	take out (from in between, a part from a whole)	1103	ʃɛ³¹	ʃ ɛ ³¹	i n t
9417	Bola	take out (from in between, a part from a whole)	1103	ʃɛ⁵⁵	ʃ ɛ ⁵⁵	i n t
11028	Lashi	take out (from in between, a part from a whole)	1103	ʃɛ̱ː³³	ˀʃ ɛː ³³	i n t
#
1428	Rangoon	taken hold of, have / gotten	1417	jɑ⁵³	/ʔ j ɑ ⁵³	i m n t
3141	Achang_Longchuan	taken hold of, have / gotten	1417	ȵu⁵⁵ʐua³⁵	ȵ u ⁵⁵ + ʐ ua ³⁵	i n t + i n t
4624	Xiandao	taken hold of, have / gotten	1417	ɲuʔ⁵⁵lɔ⁵⁵	ɲ u ʔ ⁵⁵ + l ɔ ⁵⁵	i n c t + i n t
6360	Atsi	taken hold of, have / gotten	1417	vo⁵⁵ju⁵¹	v o ⁵⁵ + /ʔ j u ⁵¹	i n t + i m n t
7999	Maru	taken hold of, have / gotten	1417	ɣɔ⁵⁵ju³¹	ɣ ɔ ⁵⁵ + /ʔ j u ³¹	i n t + i m n t
9723	Bola	taken hold of, have / gotten	1417	ɣɔ⁵⁵ju³¹	ɣ ɔ ⁵⁵ + /ʔ j u ³¹	i n t + i m n t
11297	Lashi	taken hold of, have / gotten	1417	jɔ⁵⁵juː³¹	/ʔ j ɔ ⁵⁵ + /ʔ j uː ³¹	i m n t + i m n t
#
372	Rangoon	tangerine	370	lẽ²²mɔ²²tθi⁵⁵	l ẽ ∼ ²² + m ɔ ²² + tθ i ⁵⁵	i n c t + i n t + i n t
2171	Achang_Longchuan	tangerine	370	maʔ³¹tʂuak⁵⁵	m a ʔ ³¹ + tʂ ua k ⁵⁵	i n c t + i n c t
3817	Xiandao	tangerine	370	chuŋ³¹kai³¹a³¹tsɔ³¹	ch u ŋ ³¹ + k ai ³¹ + /ʔ a ³¹ + ts ɔ ³¹	i n c t + i n t + i n t + i n t
5304	Atsi	tangerine	370	mak²¹kjok²¹	m a k ²¹ + k j o k ²¹	i n c t + i m n c t
7056	Maru	tangerine	370	mak³¹tʃɔ̱k³¹	m a k ³¹ + ˀtʃ ɔ k ³¹	i n c t + i n c t
8695	Bola	tangerine	370	mak³¹tʃɔ̱ʔ³¹	m a k ³¹ + ˀtʃ ɔ ʔ ³¹	i n c t + i n c t
10408	Lashi	tangerine	370	mak³¹tʃɔ̱k⁵⁵	m a k ³¹ + ˀtʃ ɔ k ⁵⁵	i n c t + i n c t
#
1087	Rangoon	taste / try the flavor of	1083	mji⁵⁵	m j i ⁵⁵	i m n t
2836	Achang_Longchuan	taste / try the flavor of	1083	mi³¹	m i ³¹	i n t
4364	Xiandao	taste / try the flavor of	1083	o³¹	/ʔ o ³¹	i n t
6022	Atsi	taste / try the flavor of	1083	tʃi̱m⁵¹	ˀtʃ i m ⁵¹	i n c t
7696	Maru	taste / try the flavor of	1083	tʃhaŋ³¹	tʃh a ŋ ³¹	i n c t
9397	Bola	taste / try the flavor of	1083	ta³¹vu³⁵	t a ³¹ + v u ³⁵	i n t + i n t
11013	Lashi	taste / try the flavor of	1083	tʃi̱ːm⁵⁵	ˀtʃ iː m ⁵⁵	i n c t
12041	Old_Burmese	taste / try the flavor of	1083	mrañḥ	m r a ɲ ⁵⁵	i m n c t
#
985	Rangoon	tasteless / insipid	981	pɔ⁵³	p ɔ ⁵³	i n t
2743	Achang_Longchuan	tasteless / insipid	981	tan³⁵	t a n ³⁵	i n c t
4297	Xiandao	tasteless / insipid	981	ʂaŋ³¹	ʂ a ŋ ³¹	i n c t
5918	Atsi	tasteless / insipid	981	pjaŋ²¹	p j a ŋ ²¹	i m n c t
7613	Maru	tasteless / insipid	981	pjɔ̃³⁵	p j ɔ̃ ∼ ³⁵	i m n c t
9297	Bola	tasteless / insipid	981	a³¹ŋɛ̃⁵⁵	/ʔ a ³¹ + ŋ ɛ̃ ∼ ⁵⁵	i n t + i n c t
10934	Lashi	tasteless / insipid	981	a³¹ŋam³¹	/ʔ a ³¹ + ŋ a m ³¹	i n t + i n c t
#
998	Rangoon	tasty / delicious	994	sɑ⁵⁵lo⁵³kɑ̃u⁵⁵dɛ²²	s ɑ ⁵⁵ + l o ⁵³ + k ɑ̃ u ∼ ⁵⁵ + d ɛ ²²	i n t + i n t + i n N c t + i n t
2754	Achang_Longchuan	tasty / delicious	994	tɕhau⁵⁵	tɕʰ au ⁵⁵	i n t
4308	Xiandao	tasty / delicious	994	tʂhau⁵⁵ʂɛi³⁵	tʂh au ⁵⁵ + ʂ ɛi ³⁵	i n t + i n t
5931	Atsi	tasty / delicious	994	ŋa̱m²¹	ˀŋ a m ²¹	i n c t
7624	Maru	tasty / delicious	994	mjɔ̱ʔ⁵⁵	ˀm j ɔ ʔ ⁵⁵	i m n c t
9310	Bola	tasty / delicious	994	mja̱ʔ⁵⁵	ˀm j a ʔ ⁵⁵	i m n c t
10944	Lashi	tasty / delicious	994	ŋa̱ːm⁵⁵	ˀŋ aː m ⁵⁵	i n c t
12039	Old_Burmese	tasty / delicious	994	chim	tɕh i m ²²	i n c t
#
427	Rangoon	tea	425	lɛʔ⁴phɛʔ⁴je²²	l ɛ ʔ ⁴ + pʰ ɛ ʔ ⁴ + /ʔ j e ²²	i n c t + i n c t + i m n t
2219	Achang_Longchuan	tea	425	tʂhaʔ³¹	tʂʰ a ʔ ³¹	i n c t
3859	Xiandao	tea	425	tʂha⁵¹	tʂh a ⁵¹	i n t
5359	Atsi	tea	425	tʃha²¹	tʃʰ a ²¹	i n t
7107	Maru	tea	425	tʃha³¹	tʃh a ³¹	i n t
8750	Bola	tea	425	faʔ⁵⁵khjɛʔ⁵⁵	f a ʔ ⁵⁵ + khj ɛ ʔ ⁵⁵	i n c t + i n c t
10453	Lashi	tea	425	fu̱ʔ⁵⁵khjap⁵⁵	ˀf u ʔ ⁵⁵ + kh j a p ⁵⁵	i n c t + i m n c t
#
1327	Rangoon	teach	1318	sɑ²²tθĩ²²	s ɑ ²² + tθ ĩ ∼ ²²	i n t + i n c t
3048	Achang_Longchuan	teach	1318	m̥ɔʔ³⁵	m̥ ɔ ʔ ³⁵	i n c t
4542	Xiandao	teach	1318	sɔn³⁵	s ɔ n ³⁵	i n c t
6261	Atsi	teach	1318	mo̱ʔ⁵⁵pji²¹	ˀm o ʔ ⁵⁵ + p j i ²¹	i n c t + i m n t
7906	Maru	teach	1318	mɔ̱ʔ⁵⁵	ˀm ɔ ʔ ⁵⁵	i n c t
9625	Bola	teach	1318	ma̱³⁵	ˀm a ³⁵	i n t
11207	Lashi	teach	1318	mɔ̱ːʔ	ˀm ɔː ʔ	i n c
11985	Old_Burmese	teach	1318	ca◦saṅ	tɕ a ²² + s a ŋ ²²	i n t + i n c t
#
1765	Rangoon	team (of oxen)	1748	ɕĩ⁵⁵	ɕ ĩ ∼ ⁵⁵	i n c t
6699	Atsi	team (of oxen)	1748	kja⁵⁵	k j a ⁵⁵	i m n t
8331	Maru	team (of oxen)	1748	kja³⁵	k j a ³⁵	i m n t
10058	Bola	team (of oxen)	1748	kja³⁵	k j a ³⁵	i m n t
#
1760	Rangoon	team / line (of people (&animals))	1743	tɑʔ⁴	t ɑ ʔ ⁴	i n c t
3459	Achang_Longchuan	team / line (of people (&animals))	1743	tɕɔm³¹	tɕ ɔ m ³¹	i n c t
6696	Atsi	team / line (of people (&animals))	1743	yan	/ʔ y a n	i m n c
8327	Maru	team / line (of people (&animals))	1743	tʃa̱m³¹	ˀtʃ a m ³¹	i n c t
10053	Bola	team / line (of people (&animals))	1743	tʃa̱m⁵⁵	ˀtʃ a m ⁵⁵	i n c t
#
1547	Rangoon	tear up / rip	1534	phjɛ⁵⁵	pʰ j ɛ ⁵⁵	i m n t
3258	Achang_Longchuan	tear up / rip	1534	tsheʔ⁵⁵	tsʰ e ʔ ⁵⁵	i n c t
4729	Xiandao	tear up / rip	1534	tshiʔ⁵⁵	tsh i ʔ ⁵⁵	i n c t
6481	Atsi	tear up / rip	1534	laŋ²¹ tʃheʔ⁵⁵	l a ŋ ²¹ + tʃʰ e ʔ ⁵⁵	i n c t + i n c t
8117	Maru	tear up / rip	1534	lɔ̃³⁵tʃhat⁵⁵	l ɔ̃ ∼ ³⁵ + tʃh a t ⁵⁵	i n c t + i n c t
9843	Bola	tear up / rip	1534	lɔ̃³⁵tʃhak⁵⁵	l ɔ̃ ∼ ³⁵ + tʃh a k ⁵⁵	i n c t + i n c t
11405	Lashi	tear up / rip	1534	tʃhɛːʔ⁵⁵	tʃh ɛː ʔ ⁵⁵	i n c t
#
156	Rangoon	tears	156	mjɛʔ⁴je²²	m j ɛ ʔ ⁴ + /ʔ j e ²²	i m n c t + i m n t
1976	Achang_Longchuan	tears	156	ȵɔʔ⁵⁵pi⁵⁵	ȵ ɔ ʔ ⁵⁵ + p i ⁵⁵	i n c t + i n t
3630	Xiandao	tears	156	ɲɔʔ⁵⁵pi⁵⁵	ɲ ɔ ʔ ⁵⁵ + p i ⁵⁵	i n c t + i n t
5090	Atsi	tears	156	ŋau⁵¹pji²¹	ŋ a u ⁵¹ + p j i ²¹	i n N t + i m n t
6862	Maru	tears	156	ŋuk³¹pik³¹	ŋ u k ³¹ + p i k ³¹	i n c t + i n c t
8496	Bola	tears	156	ŋau⁵⁵pi⁵⁵	ŋ au ⁵⁵ + p i ⁵⁵	i n t + i n t
10220	Lashi	tears	156	ŋou³¹pi³¹	ŋ ou ³¹ + p i ³¹	i n t + i n t
#
1242	Rangoon	tell	1235	tɑ̃i²²	t ɑ̃ i ∼ ²²	i n N c t
2976	Achang_Longchuan	tell	1235	kʐai⁵⁵tsi³¹	k ʐ ai ⁵⁵ + ts i ³¹	i m n t + i n t
4486	Xiandao	tell	1235	ʂat⁵⁵	ʂ a t ⁵⁵	i n c t
6174	Atsi	tell	1235	tai²¹kjo̱²¹	t a i ²¹ + ˀk j o ²¹	i n N t + i m n t
7833	Maru	tell	1235	ta̱⁵⁵kjɔ̱³⁵	ˀt a ⁵⁵ + ˀk j ɔ ³⁵	i n t + i m n t
9541	Bola	tell	1235	ti̱³⁵kja̱³⁵	ˀt i ³⁵ + ˀk j a ³⁵	i n t + i m n t
11142	Lashi	tell	1235	ta̱ːi⁵³	ˀt aːi ⁵³	i n t
12049	Old_Burmese	tell	1235	pro₂ḥ	p r ʊ ⁵⁵	i m n t
12050	Old_Burmese	tell	1235	tuiṅ	t ə ŋ ²²	i n c t
#
1319	Rangoon	tell (a story)	1310	pjɔ⁵⁵	p j ɔ ⁵⁵	i m n t
3041	Achang_Longchuan	tell (a story)	1310	kai⁵⁵	k ai ⁵⁵	i n t
4538	Xiandao	tell (a story)	1310	kʐai⁵⁵	kʐ ai ⁵⁵	i n t
6254	Atsi	tell (a story)	1310	miŋ²¹	m i ŋ ²¹	i n c t
7900	Maru	tell (a story)	1310	mu̱k⁵⁵	ˀm u k ⁵⁵	i n c t
9617	Bola	tell (a story)	1310	khai⁵⁵	kh ai ⁵⁵	i n t
11200	Lashi	tell (a story)	1310	ta̱ːi⁵³	ˀt aːi ⁵³	i n t
#
638	Rangoon	temper	636	tθɑ⁵³bɔ⁵⁵	tθ ɑ ⁵³ + b ɔ ⁵⁵	i n t + i n t
2417	Achang_Longchuan	temper	636	a³¹tʂai⁵⁵	/ʔ a ³¹ + tʂ ai ⁵⁵	i n t + i n t
3997	Xiandao	temper	636	a³¹tʂau⁵⁵	/ʔ a ³¹ + tʂ au ⁵⁵	i n t + i n t
5566	Atsi	temper	636	a²¹kja̱ŋ⁵¹	/ʔ a ²¹ + ˀk j a ŋ ⁵¹	i n t + i m n c t
7287	Maru	temper	636	a³¹kja̱ŋ⁵⁵	/ʔ a ³¹ + ˀk j a ŋ ⁵⁵	i n t + i m n c t
8951	Bola	temper	636	a³¹kja̱ŋ⁵⁵	/ʔ a ³¹ + ˀk j a ŋ ⁵⁵	i n t + i m n c t
10622	Lashi	temper	636	a³¹kja̱ŋ⁵⁵	/ʔ a ³¹ + ˀk j a ŋ ⁵⁵	i n t + i m n c t
#
68	Rangoon	temple	68	bu⁵³jɑ⁵⁵tɕɑ̃u⁵⁵	b u ⁵³ + /ʔ j ɑ ⁵⁵ + tɕ ɑ̃ u ∼ ⁵⁵	i n t + i m n t + i n N c t
1893	Achang_Longchuan	temple	68	tʂuaŋ⁵⁵	tʂ ua ŋ ⁵⁵	i n c t
3553	Xiandao	temple	68	tʂɔŋ³¹kɯ³¹	tʂ ɔ ŋ ³¹ + k ɯ ³¹	i n c t + i n t
5004	Atsi	temple	68	mjau⁵⁵	m j a u ⁵⁵	i m n N t
6788	Maru	temple	68	mjau³⁵	m j au ³⁵	i m n t
8415	Bola	temple	68	puŋ³¹kji³¹tʃɔŋ³¹	p u ŋ ³¹ + k j i ³¹ + tʃ ɔ ŋ ³¹	i n c t + i m n t + i n c t
#
760	Rangoon	ten	757	shɛ²²	sʰ ɛ ²²	i n t
2516	Achang_Longchuan	ten	757	tɕhe⁵⁵	tɕʰ e ⁵⁵	i n t
4087	Xiandao	ten	757	ta³¹tshi⁵⁵	t a ³¹ + tsh i ⁵⁵	i n t + i n t
5689	Atsi	ten	757	tshe⁵¹	tsʰ e ⁵¹	i n t
7391	Maru	ten	757	tshɛ³¹	tsh ɛ ³¹	i n t
9070	Bola	ten	757	tă³¹thai⁵⁵	t ă ³¹ + th ai ⁵⁵	i n t + i n t
10722	Lashi	ten	757	tă³¹tshe³³	t ă ³¹ + tsh e ³³	i n t + i n t
11763	Old_Burmese	ten	757	chay	tɕh a j ²²	i n c t
#
827	Rangoon	ten cents	824	mu⁵⁵	m u ⁵⁵	i n t
2583	Achang_Longchuan	ten cents	824	tɕɔʔ³¹	tɕ ɔ ʔ ³¹	i n c t
4150	Xiandao	ten cents	824	xɛŋ⁵¹	x ɛ ŋ ⁵¹	i n c t
5756	Atsi	ten cents	824	kjoʔ⁵⁵	k j o ʔ ⁵⁵	i m n c t
7459	Maru	ten cents	824	kjɔʔ³¹	k j ɔ ʔ ³¹	i m n c t
9139	Bola	ten cents	824	kjɔʔ³¹	k j ɔ ʔ ³¹	i m n c t
10787	Lashi	ten cents	824	kjɔ³¹	k j ɔ ³¹	i m n t
#
784	Rangoon	ten million	781	ku⁵³te²²	k u ⁵³ + t e ²²	i n t + i n t
2539	Achang_Longchuan	ten million	781	(tă³¹) xiŋ⁵¹mun³⁵	/ʔ � t ă ³¹ + /ʔ � + x i ŋ ⁵¹ + m u n ³⁵	i � i n t + i � + i n c t + i n c t
4111	Xiandao	ten million	781	xɛŋ⁵¹m̥un³¹	x ɛ ŋ ⁵¹ + m̥ u n ³¹	i n c t + i n c t
5712	Atsi	ten million	781	(lă²¹) tshen⁵⁵ mun²¹	/ʔ � l ă ²¹ + /ʔ � + tsʰ e n ⁵⁵ + m u n ²¹	i � i n t + i � + i n c t + i n c t
7415	Maru	ten million	781	tă³¹tʃhɛn³⁵van³⁵	t ă ³¹ + tʃh ɛ n ³⁵ + v a n ³⁵	i n t + i n c t + i n c t
9094	Bola	ten million	781	(tă³¹) tʃhɛn³⁵van³⁵	/ʔ � t ă ³¹ + /ʔ � + tʃh ɛ n ³⁵ + v a n ³⁵	i � i n t + i � + i n c t + i n c t
10746	Lashi	ten million	781	(ta³¹) to̱ŋ³³mun³¹	/ʔ � t a ³¹ + /ʔ � + ˀt o ŋ ³³ + m u n ³¹	i � i n t + i � + i n c t + i n c t
#
781	Rangoon	ten thousand	778	tθɑ̃u⁵⁵	tθ ɑ̃ u ∼ ⁵⁵	i n N c t
2536	Achang_Longchuan	ten thousand	778	mun³¹	m u n ³¹	i n c t
4108	Xiandao	ten thousand	778	m̥un⁵¹	m̥ u n ⁵¹	i n c t
5709	Atsi	ten thousand	778	mun²¹	m u n ²¹	i n c t
7412	Maru	ten thousand	778	van³⁵	v a n ³⁵	i n c t
9091	Bola	ten thousand	778	van³⁵	v a n ³⁵	i n c t
10743	Lashi	ten thousand	778	(ta³¹) mun³¹	/ʔ � t a ³¹ + /ʔ � + m u n ³¹	i � i n t + i � + i n c t
#
1774	Rangoon	tender young (plant)	1757	nu⁵³	n u ⁵³	i n t
3472	Achang_Longchuan	tender young (plant)	1757	ȵuat⁵⁵	ȵ ua t ⁵⁵	i n c t
4926	Xiandao	tender young (plant)	1757	ɲɔt⁵⁵	ɲ ɔ t ⁵⁵	i n c t
6708	Atsi	tender young (plant)	1757	nu⁵⁵	n u ⁵⁵	i n t
8340	Maru	tender young (plant)	1757	nau⁵⁵	n au ⁵⁵	i n t
10067	Bola	tender young (plant)	1757	nɔ³⁵	n ɔ ³⁵	i n t
11594	Lashi	tender young (plant)	1757	nuː⁵⁵	n uː ⁵⁵	i n t
#
128	Rangoon	tendon / sinew	128	ɑ⁵³tɕɔ⁵⁵	/ʔ ɑ ⁵³ + tɕ ɔ ⁵⁵	i n t + i n t
1950	Achang_Longchuan	tendon / sinew	128	a³¹kʐə³¹	/ʔ a ³¹ + k ʐ ə ³¹	i n t + i m n t
3606	Xiandao	tendon / sinew	128	kɯ³¹	k ɯ ³¹	i n t
5062	Atsi	tendon / sinew	128	ʃŏ²¹kji²¹	ʃ ŏ ²¹ + k j i ²¹	i n t + i m n t
6838	Maru	tendon / sinew	128	ʃɔ̃³⁵kji³¹	ʃ ɔ̃ ∼ ³⁵ + k j i ³¹	i n c t + i m n t
8471	Bola	tendon / sinew	128	ʃă³⁵kji³¹	ʃ ă ³⁵ + k j i ³¹	i n t + i m n t
10197	Lashi	tendon / sinew	128	ʃŏ⁵⁵kji³³	ʃ ŏ ⁵⁵ + k j i ³³	i n t + i m n t
11926	Old_Burmese	tendon / sinew	128	aʔ◦kro₂ḥ	ʔ a ⁵³ + k r ʊ ⁵⁵	i n t + i m n t
#
952	Rangoon	tense / tight / taut	948	tĩ⁵⁵	t ĩ ∼ ⁵⁵	i n c t
2709	Achang_Longchuan	tense / tight / taut	948	ʐat⁵⁵	ʐ a t ⁵⁵	i n c t
4263	Xiandao	tense / tight / taut	948	kɯm⁵⁵	k ɯ m ⁵⁵	i n c t
5884	Atsi	tense / tight / taut	948	tʃa̱p⁵⁵	ˀtʃ a p ⁵⁵	i n c t
7579	Maru	tense / tight / taut	948	ta̱ŋ³⁵	ˀt a ŋ ³⁵	i n c t
9263	Bola	tense / tight / taut	948	taŋ³⁵	t a ŋ ³⁵	i n c t
10905	Lashi	tense / tight / taut	948	tə̱ːŋ⁵³	ˀt əː ŋ ⁵³	i n c t
#
115	Rangoon	testicle	115	gwe⁵⁵se⁵³	g w e ⁵⁵ + s e ⁵³	i m n t + i n t
1939	Achang_Longchuan	testicle	115	ȵ̥i³¹tsiʔ³¹	ȵ̥ i ³¹ + ts i ʔ ³¹	i n t + i n c t
3597	Xiandao	testicle	115	li⁵³tsi³¹	l i ⁵³ + ts i ³¹	i n t + i n t
